,rad,vel,rad_error,vel_error
0,2.9997482343623387,253.8670939689017,0.0009834595221176468,7.293335816022292
1,3.2229607638989055,248.52297492571608,0.01865294893615843,11.669730689444478
2,3.424766657837385,251.93046547794827,0.01760392544590017,19.449288893201555
3,3.6484381351509425,243.18278972061893,0.0019013550760935694,14.1004492443097
4,3.84903109567881,255.5853944459452,0.0006228576973412725,4.619112683480807
5,4.071587985533966,255.10349928010768,0.021046033773312267,6.077386462876376
6,4.274049519153857,253.6487659549917,0.01881685885651141,10.454174720107403
7,4.495557385518756,260.94642899291125,0.0009506775380465626,7.050224622154843
8,4.697396061441306,264.11080835127603,0.001180151426541265,8.75200297922673
9,4.9200512972486745,262.8995796038363,0.021832801391006296,11.912055115694187
10,5.1419525474224175,267.27990831534703,0.001409625315035079,10.45378133629859
11,5.344151825169745,267.7700645411703,0.001540753251316751,11.426226111768216
12,5.56661036907269,268.017502956935,0.0183906930635942,13.614620240383715
13,5.7687440828518755,268.9938815704931,0.021996711311357053,13.12761108503122
14,5.991596010563666,266.323985659849,0.0018030091238818713,13.371115662707467
15,6.194418146008334,262.19502920219145,0.0016390992035288932,12.155559693370435
16,6.4372343020191085,261.4704162262954,0.0016063172194584752,11.912448499503
17,6.639925309527493,258.3139045441075,0.001245715394682545,9.238225366961544
18,6.84205902330668,259.2902831576656,0.0011145874583995408,8.265780591491918
19,7.044389428990289,258.8079946080193,0.0007867676176935845,5.834668652817811
20,7.246719834673898,258.325706058373,0.0006556396814110244,4.862223877348185
21,7.46898168667242,260.0318116373421,0.019472498537924654,5.591950842759246
22,7.731925980902526,260.03692562685717,0.0009506775380465626,7.050224622154843
23,7.913767646542025,261.49913324434124,0.019144678697218254,8.023062781433339
24,8.135963934572404,263.6914612110452,0.001442407299105497,10.696892530165968
25,8.338195994303803,263.9385062430011,0.0017374451557401471,12.884893274972683
26,8.580684330473868,265.6450052057791,0.0019669190442348494,14.586671632044542
27,8.783145864093761,264.1902718806631,0.0020980469805174096,15.559116407514153
28,8.98541070580923,264.1942057187516,0.0020980469805174096,15.559116407514153
29,9.208459325425444,260.065642644903,0.022095057263570084,13.856944666633424
30,9.41111755094976,257.15224215658253,0.018292347111383833,14.343953821985963
31,9.634231734534115,252.5374566949991,0.0017046631716697291,12.641782081105248
32,9.83685717807436,249.8671674005461,0.0018030091238818713,13.371115662707524
33,10.05947963189766,248.89904984697372,0.022029493295430136,13.370722278898626
34,10.261777255597195,248.65987249119485,0.0221278392476405,14.10005586050086
35,10.48420301751607,249.15042210082694,0.0020324830123756854,15.07289401977934
36,10.727215865431265,246.96714196172644,0.0018030091238818713,13.37111566270751
37,10.929152887306028,249.40218773848898,0.0020652649964461034,15.316005213646747
38,11.131384947037425,249.64923277044488,0.0019013550760940134,14.1004492443097
39,11.333584224784751,250.1393889962681,0.0019013550760940134,14.10044924430973
40,11.555977204719555,250.87304979976773,0.022226185199851756,14.829389442103107
41,11.758274828419093,250.63387244398876,0.02199671131135794,13.127611085031205
42,11.960375760214209,251.85336225141427,0.021832801391004963,11.912055115694187
43,12.183096559989718,250.15591111623974,0.0014424072991046089,10.69689253016601
44,12.405358411988239,251.86201669520892,0.02170167345472329,10.939610340224533
45,12.587560679452514,250.65000118015146,0.001442407299105497,10.696892530165968
46,12.830147361574795,251.62716656132727,0.001376843330964661,10.210670142431184
47,13.072963517585569,250.90255358543124,0.0014751892831768032,10.940003724033389
48,13.255264131002058,248.96120448877159,0.01868573092022796,11.426619495577057
49,13.478017712761632,247.0206421597296,0.0016063172194584752,11.912448499503029
50,13.700541820632719,246.7818581877595,0.01871851290430193,11.18350830170965
51,13.923229838424156,245.32751824645237,0.001376843330964661,10.210670142431184
52,14.125625808075906,244.35900730907125,0.0012457153946812127,9.238225366961558
53,14.348215479915135,243.63400094936628,0.02137385361401556,8.508498401550455
54,14.530122709522772,244.60998617911554,0.001081805474330011,8.022669397624483
55,14.732453115206381,244.1276976294692,0.001147369442470847,8.50889178535931
56,14.975433181137511,242.1875286842361,0.0010162415061873986,7.536447009889642
57,15.218249337148283,241.46291570834006,0.000983459522118757,7.29333581602225
58,15.400451604612556,240.25090019328263,0.02111159774145399,6.563608850611203
59,15.602814792280236,239.52550044976886,0.021931147343217106,12.64138869729642
60,15.845401474402516,240.5026658309447,0.02107881575738446,6.320497656743768
61,16.047666316117983,240.50659966903316,0.02120994369366258,7.292942432213422
62,16.27005929605279,241.24026047253273,0.0009506775380465626,7.0502246221548575
63,16.452097653596706,241.24380092681233,0.021242725677733887,7.536053626080843
64,16.694651553734918,242.4640775018555,0.01911189671314517,8.266173975300717
65,16.896883613466315,242.71112253381142,0.021308289645872946,8.022276013815642
66,17.099082891213644,243.20127875963468,0.0213082896458765,8.022276013815627
67,17.321541435116586,243.44871717539942,0.0010490234902604811,7.7795582037570625
68,17.523773494847983,243.69576220735524,0.0010818054743317873,8.022669397624455
69,17.7258744266431,244.91525201478083,0.0013768433309628847,10.21067014243117
70,17.948496880466394,243.94713446120846,0.02160332750251115,10.210276758622328
71,18.150794504165937,243.70795710542956,0.021636109486584232,10.453387952489734
72,18.37331861203702,243.46917313345946,0.0013768433309628847,10.210670142431184
73,18.616101986063725,242.98767135143078,0.0012457153946812127,9.238225366961515
74,18.818268481826976,243.7209387711215,0.001147369442470847,8.508891785359324
75,19.061084637837748,242.99632579522543,0.0011145874583995408,8.265780591491875
76,19.263578953441716,241.29848127624203,0.001147369442470847,8.508891785359282
77,19.506296763500277,241.3032018819482,0.001278497378752519,9.48133656082895
