,rad,vel,rad_error,vel_error
0,0.6771653543307075,55.27282773863793,0.0,7.894736842105253
1,1.3385826771653535,91.86144495096005,0.0,8.157894736842103
2,2.0,109.76585163696642,0.0,6.05263157894737
3,2.708661417322835,122.67094902610857,0.04724409448818889,5.262467191601047
4,3.3700787401574805,133.73325044895702,0.047244094488188226,4.211217018925254
5,4.078740157480315,142.16466362757282,0.0,4.21052631578948
6,4.740157480314961,145.06907031357923,0.0,2.8947368421052886
7,5.401574803149606,146.92084542063822,0.0,3.1578947368421098
8,6.1102362204724425,147.98383754662245,0.04724409448818934,3.158585439977898
9,6.771653543307085,152.204033706313,0.047244094488188004,2.1059538610305424
10,7.4803149606299195,154.84597320071833,0.0,2.1052631578947256
11,8.141732283464565,156.17143251830362,0.0,2.368421052631575
12,9.511811023622045,157.24409448818898,0.04724409448818978,2.3691117557673778
13,10.834645669291339,153.3160657549385,0.04724409448818889,2.1045724547589515
14,12.204724409448819,153.3360961458765,0.0,2.10526315789474
15,13.527559055118113,154.1449095178892,0.0,2.368421052631618
16,14.897637795275593,153.37546622461662,0.047244094488188004,2.1045724547589515
17,16.267716535433074,150.2376018787125,0.0,2.1052631578947256
18,17.685039370078737,149.46884928857577,0.0,2.368421052631547
19,19.007874015748037,148.43555739743056,0.0,2.368421052631575
20,20.33070866141733,146.349633927338,0.0,2.368421052631575
21,21.700787401574807,147.42229589722336,0.047244094488192445,2.367730349495787
22,23.07086614173229,148.23179997237185,0.0,2.10526315789474
23,24.393700787401578,148.5142975549109,0.0,2.368421052631575
24,25.811023622047248,149.58765022793204,0.0,2.368421052631575
25,27.133858267716533,150.39646359994475,0.0,2.1052631578947256
26,28.551181102362214,150.15402679928167,0.0,3.421052631578945
27,29.874015748031496,149.12073490813646,0.0,3.421052631578945
