0.6771653543307075, 47.37809089653268
0.6771653543307075, 63.167564580743175
1.3385826771653537, 83.70355021411795
1.3385826771653537, 100.01933968780216
2, 103.71322005801905
2, 115.81848321591379
2.755905511811024, 117.40848183450751
2.6614173228346463, 127.93341621770962
3.3228346456692925, 129.52203343003177
3.4173228346456686, 137.9444674678823
4.078740157480315, 137.95413731178337
4.078740157480315, 146.37518994336233
4.740157480314961, 142.17433347147394
4.740157480314961, 147.9638071556845
5.401574803149607, 143.76295068379608
5.401574803149607, 150.0787401574803
6.062992125984252, 144.82525210664454
6.157480314960631, 151.14242298660034
6.724409448818898, 150.09807984528248
6.818897637795274, 154.30998756734354
7.48031496062992, 152.7407100428236
7.48031496062992, 156.95123635861304
8.141732283464565, 153.80301146567203
8.141732283464565, 158.5398535709352
9.464566929133857, 154.87498273242159
9.559055118110235, 159.61320624395634
10.881889763779528, 151.21149330017957
10.78740157480315, 155.42063820969747
12.20472440944882, 151.23083298798176
12.20472440944882, 155.44135930377124
13.527559055118113, 151.77648846525761
13.527559055118113, 156.5133305705208
14.850393700787405, 155.48003867937558
14.94488188976378, 151.2708937698577
16.267716535433074, 148.13233872081778
16.267716535433074, 152.34286503660726
17.68503937007874, 151.83727034120733
17.68503937007874, 147.1004282359442
19.007874015748037, 150.80397845006215
19.007874015748037, 146.067136344799
20.330708661417326, 148.7180549799696
20.330708661417326, 143.98121287470644
21.653543307086615, 149.79002624671915
21.748031496063, 145.05456554772758
23.07086614173229, 150.33706313026659
23.07086614173229, 146.12653681447713
24.393700787401578, 150.88271860754247
24.393700787401578, 146.14587650227932
25.811023622047244, 151.9560712805636
25.811023622047244, 147.21922917530046
27.133858267716533, 152.50172675783946
27.133858267716533, 148.29120044205
28.551181102362207, 153.5750794308606
28.551181102362207, 146.7329741677027
29.874015748031496, 152.54178753971541
29.874015748031496, 145.69968227655752
