,rad,vel,rad_error,vel_error
0,2.168814503767245,210.77866376404916,0.01309173702684685,16.324826866521207
1,2.7538084372300644,220.24066427333867,0.01653693098128084,20.620833936658357
2,3.2958522860609447,236.145776641585,0.03743777430484574,13.316723171176193
3,3.8351399797282784,248.61408335372158,0.10312613903604495,8.593811632772272
4,4.414277083468561,250.7728718437779,0.005167790931650096,6.444010605205705
5,4.9930696678134,252.50205962682054,0.004478752140763653,5.584809191178294
6,5.477349098008279,256.37745345243377,0.004134232745320876,5.1552084841646035
7,5.959216892435055,257.245642328951,0.004134232745320432,5.155208484164547
8,6.536631399198118,257.2564272839389,0.004134232745320432,5.155208484164561
9,7.594535622806186,256.416998287389,0.004823271536207319,6.014409898191985
10,8.651750807623367,254.71836787681187,0.0034451939544339893,4.296007070137165
11,9.800722991426962,247.43672576755424,0.0037897133498772106,4.725607777150884
12,10.858627215035023,246.59729677100444,0.0037897133498763225,4.72560777715087
13,11.916875958038538,246.18746848146833,0.003445193954431325,4.296007070137165
14,13.021864499023863,244.06013611012636,0.05190758891346636,4.726506523399905
15,14.078735164445597,241.93190499253538,0.04536172040004338,3.4359069098607335
16,15.182345627849154,238.08616979313854,0.00310067455898988,3.8664063631234598
17,16.238871773875438,235.5283379685339,0.00310067455898988,3.866406363123417
18,17.39094463223803,232.11310222239973,0.00310067455898988,3.8664063631234313
19,18.450915972218755,233.85127746793222,0.00310067455898988,3.8664063631234313
20,19.51054279280404,235.159852006451,0.0027561551635475467,3.436805656109712
21,20.570514132784766,236.89802725198345,0.002756155163543994,3.436805656109726
22,21.67791430953819,237.77789982973752,0.04536172040003805,3.435906909860705
23,22.689767773955325,239.51517632902102,0.0027561551635457704,3.4368056561097404
24,23.843563229295135,238.24794411795546,0.0031006745589916562,3.8664063631234313
25,24.901122933507757,236.9789144143919,0.0027561551635457704,3.4368056561097404
26,25.95833811832493,235.2802840038147,0.0027561551635457704,3.436805656109712
27,27.067116372660138,237.87855940962356,0.050874030727138475,3.4377044023586762
28,28.077936278890945,238.3270337878659,0.003100674558995209,3.866406363123417
29,29.136874060685347,238.7764069123573,0.0027561551635457704,3.436805656109712
30,30.293770190584134,241.37558106441514,0.0034451939544357657,4.296007070137151
31,31.443086893783168,234.5235396621713,0.004134232745318656,5.155208484164561
32,32.45459583880486,235.831215454441,0.05259662770435369,5.5857079374273155
33,33.51560073697192,238.85819282101468,0.05225210830890603,5.156107230413568
34,34.62058927795725,236.73086044967272,0.004478752140766318,5.58480919117828
35,35.73074560987422,241.04753868353646,0.04157200705016706,8.161514687011632
36,36.835045112068656,238.06100489816706,0.008268465490633758,10.310416968329179
