,rad,vel,rad_error,vel_error
0,0.5671160959312731,13.800904977375573,0.015566345121290404,3.2579185520362035
1,1.1740199902710344,21.76470588235295,0.00036713078116190623,1.8099547511312366
2,1.7566932530540695,29.185520361990953,0.00029370462492894767,1.4479638009049758
3,2.356015896762825,34.52488687782805,0.00025699154681380065,1.2669683257918578
4,2.9394417776472426,38.235294117647065,0.00029370462493094607,1.4479638009049864
5,3.5106605600580063,42.12669683257919,0.008370581810504873,1.2669683257918791
6,4.0902866373573925,44.57013574660634,0.0002937046249291697,1.4479638009049793
7,4.678182335502465,46.24434389140272,0.008388938349563446,1.3574660633484186
8,5.258074582618193,47.37556561085974,0.00033041770304542695,1.628959276018108
9,5.825860692225087,48.190045248868785,0.00029370462493094607,1.4479638009049722
10,6.410204400062414,47.37556561085974,0.0003304177030480915,1.628959276018108
11,6.994786742907493,45.384615384615394,0.0005506961717420822,2.714932126696837
12,7.563196974842365,43.12217194570137,0.0008076877185549947,3.9819004524886807
